Date,Price,LTH Supply,Log Price,Log Supply,Normalized Ratio
2015-11-25,328.960457334892,11038600,2.517143696754339,1.0429139963252974,0.8493894037438912
2015-11-26,356.255292518995,11041570,2.5517613249315745,1.043030830083283,0.8148886093246412
2015-11-27,359.268824371712,11036360,2.5554195328440574,1.042825858485609,0.8110254298144843
2015-11-28,356.567322618352,11044030,2.5521415400260907,1.043127577686237,0.8146051418330791
2015-11-29,371.707612507306,11051080,2.570201455462318,1.0434047228284267,0.7968223715390415
2015-11-30,377.389839859731,11052380,2.576790203851566,1.043455808298948,0.7902847086203146
2015-12-01,362.532375803624,11052500,2.55934679712771,1.0434605235779117,0.8077328306231344
2015-12-02,359.22240414962,11051890,2.5553634151197735,1.0434365537118326,0.811692242764992
2015-12-03,361.210068088837,11054010,2.5577598469971896,1.0435198531300385,0.8093791103057817
2015-12-04,363.241631794272,11049330,2.5601956179943315,1.0433359444351824,0.8067594306137837
2015-12-05,389.362958796026,11057650,2.590354633481764,1.0436628394032001,0.776927310094369
2015-12-06,393.319129748685,11038390,2.594745069578461,1.042905734162638,0.77177976875711
2015-12-07,395.346588252484,11039100,2.596977995291069,1.0429336675085263,0.7695747763903902
2015-12-08,413.798660432496,11046640,2.616789080414499,1.0432302009749865,0.7500602247334205
2015-12-09,417.632671244886,11011940,2.6207944660151794,1.0418638364172694,0.7446884745750229
2015-12-10,415.729924313267,11021920,2.6188112862247364,1.0422572544770912,0.7470650724252876
2015-12-11,453.86148012858,11015970,2.656923325114546,1.0420227445280794,0.7087185235864664
2015-12-12,435.85572238457,11016390,2.6393427522460335,1.0420393023260115,0.7263156542529108
2015-12-13,434.403466393922,11009750,2.63789328211888,1.0417774574955334,0.7275032795495864
2015-12-14,442.991689655173,11015490,2.6463955791107585,1.042003820557417,0.7192273456195912
2015-12-15,464.617871712449,11012360,2.667095911096633,1.0418804002746835,0.6984035933509833
2015-12-16,454.142492402104,11014300,2.657192139100667,1.0419569013236005,0.7083838663958661
2015-12-17,456.240134611338,11017390,2.659193486713453,1.0420787231137476,0.7065043405732276
2015-12-18,463.175769725307,11016190,2.665745831915757,1.0420314177390604,0.6999046899962362
2015-12-19,461.399907948568,10984090,2.6640775035413102,1.0407640827086004,0.700305683340223
2015-12-20,442.15399006429,10985680,2.645573548507738,1.040826944379654,0.7188725000448488
2015-12-21,437.640129456458,10982360,2.641117137828221,1.0406956757101782,0.7231976420548898
2015-12-22,435.268379018118,10980290,2.63875711807227,1.040613810399735,0.7254757965003977
2015-12-23,442.665727060199,10979490,2.6460758984757313,1.0405821674975133,0.7181253731947148
2015-12-24,455.878713033314,10976310,2.658849313570672,1.0404563641597064,0.7052261547619672
2015-12-25,455.718825832846,10949820,2.6586969697420817,1.0394069800300854,0.7043291144609365
2015-12-26,418.221531560491,10951050,2.621406388111474,1.0394557618559492,0.7416684779174081
2015-12-27,422.705894506137,10957880,2.6260383039767357,1.0397265401557099,0.737307340351907
2015-12-28,421.052879602572,10959840,2.6243366418628566,1.0398042140366428,0.739086676346719
2015-12-29,431.340021332554,10975980,2.6348197554738504,1.0404433070090366,0.7292426557081191
2015-12-30,426.043646990064,10976130,2.6294540936471473,1.0404492421261882,0.7346142526519737
