Date,BTC Price,Stock/Flow,Model Variance
2019-05-05,5691.68837405026,4924.351117717598,0.14481441747404133
2019-05-06,5825.744893045,4928.5634159630445,0.16723932067627167
2019-05-07,5931.8005949737,4931.872269312571,0.18460912195640233
2019-05-08,6150.14044476914,4934.07541238502,0.22030961588631648
2019-05-09,6357.46349357101,4935.547555437069,0.2531658558226635
2019-05-10,7325.08286031561,4946.092834591399,0.39270652827426566
2019-05-11,6942.62317451783,4944.524112067519,0.3393989578806327
2019-05-12,7798.90573600234,4936.182513319937,0.45739117172211685
2019-05-13,7955.5576823495,4935.667616905246,0.47738281818145545
2019-05-14,8215.2068383986,4944.980596232778,0.5076138881592005
2019-05-15,7862.07160233782,4942.228644148902,0.4642337623470887
2019-05-16,7326.92068188194,4942.526179337518,0.39367875683387865
2019-05-17,7277.98756341321,4943.933645145013,0.38669309162081333
2019-05-18,8219.74278696669,4939.941108474256,0.5091855076879526
2019-05-19,7981.13937895967,4940.038946673327,0.47970796547725314
2019-05-20,7983.80847738165,4940.624514083684,0.47992380735302653
2019-05-21,7667.90211484512,4940.493111956337,0.43957791324089435
2019-05-22,7897.4712936879,4937.561554803188,0.4696710218817177
2019-05-23,7987.10036762127,4944.984809483242,0.4794538930535399
2019-05-24,8061.59176072472,4952.051105046306,0.48730917053273615
2019-05-25,8731.52495587376,4953.000504275638,0.566946479118208
2019-05-26,8816.78670835769,4951.221980790734,0.5770230739374771
2019-05-27,8719.12584833431,4945.588029750375,0.5670231141361075
2019-05-28,8655.48850613676,4946.876350714911,0.5594372919765149
2019-05-29,8271.62196317942,4950.800908815985,0.5132812526923445
2019-05-30,8556.222185564,4965.124411446053,0.5442204043989669
2019-05-31,8554.80732963179,4966.521651214611,0.5437736595999354
2019-06-01,8744.35374547049,4976.31400482981,0.5637187485403867
2019-06-02,8173.40127054354,4994.9037535993375,0.4924669910558741
2019-06-03,7649.93933196961,5001.883344364846,0.42488320696035053
2019-06-04,7798.54446639392,4999.470355463451,0.444605131493816
2019-06-05,7776.71332612507,4996.759487353346,0.442344197482047
2019-06-06,8023.950093045,4994.197005385937,0.4741541914352503
2019-06-07,7939.80515488019,5000.393386113673,0.4623721487083632
2019-06-08,7634.06575073057,4995.943782325165,0.4239942275035329
2019-06-09,7993.30253857393,4992.405456740011,0.4706861592975091
2019-06-10,7922.48362711864,4994.026745566747,0.4614621985669114
2019-06-11,8146.75612507306,4998.331304035019,0.48851570901999075
2019-06-12,8232.77734137931,5000.014213269111,0.49868266821459883
2019-06-13,8698.00481502046,4996.839338372351,0.5542880875244869
2019-06-14,8850.58481601403,5003.478579406724,0.5703501513247922
2019-06-15,9019.51700672121,5011.956285442353,0.5875644706971439
2019-06-16,9340.57218877849,5021.590309932459,0.6206208342041304
2019-06-17,9047.13274447691,5020.5813333769565,0.588902153237381
2019-06-18,9285.05567656341,5015.776760597265,0.6158178943083943
2019-06-19,9546.71977819988,5024.1047541227,0.6419503370782778
2019-06-20,10083.4863136762,5030.130537113214,0.6954531318106287
2019-06-21,10685.2952327878,5036.505265921321,0.7521560770213949
2019-06-22,10794.4276963764,5035.066753147912,0.7626032630334159
2019-06-23,11004.2069094681,5030.8028962129765,0.7826980531126981
2019-06-24,11726.2638308007,5031.899128782875,0.8460336246829243
2019-06-25,12863.4606849795,5020.854543995916,0.9407906400894568
2019-06-26,11109.7978418469,5026.102347836867,0.7931826048422828
2019-06-27,12358.2079582116,5023.976302689386,0.9000987419847828
2019-06-28,11944.3515473407,5016.085404079221,0.8676086632520565
2019-06-29,10842.6167109877,5015.831133816291,0.7708852236264061
2019-06-30,10569.5517282291,5016.3442878890855,0.7452759502537667
2019-07-01,10766.0833162186,5005.854261515941,0.7657926791121827
2019-07-02,11952.0248935126,4996.606355005226,0.8721417581844975
2019-07-03,11177.0103787551,4989.554751948298,0.8065123462686206
2019-07-04,10998.3991004676,4982.956667433793,0.7917263027042623
2019-07-05,11208.225600526,4978.2166424351435,0.8115762143853651
2019-07-06,11456.1836039158,4980.728920114321,0.8329533871415276
2019-07-07,12319.6228758036,4970.494442474107,0.9076740263391709
2019-07-08,12579.107616014,4970.261308457113,0.9285648961515633
2019-07-09,12106.7829313267,4972.865138558218,0.8897697077419675
2019-07-10,11294.678028346,4977.120887683623,0.8194800549850214
2019-07-11,11813.3237158971,4972.561811106412,0.8652928606931205
2019-07-12,11346.837148159,4971.4079271998135,0.8252359545908217
2019-07-13,10283.0757891292,4969.186011204272,0.7272433702991421
2019-07-14,10926.3802741087,4963.1348267603225,0.7891425112612271
2019-07-15,9471.14086475745,4963.509660906862,0.6461362879694175
2019-07-16,9674.88246113384,4975.746677226693,0.6649576448985233
2019-07-17,10679.8906896552,4990.41638166669,0.7608432489266459
2019-07-18,10532.2027291058,5001.243134825939,0.7447509818227402
2019-07-19,10862.6485479252,4991.5032531622755,0.7775930482615223
2019-07-20,10589.7064907656,5001.731759547836,0.7500982391542372
2019-07-21,10318.5609251899,5005.122757723975,0.7234823656123108
2019-07-22,9866.64894038574,5010.622851586363,0.6776000470343657
2019-07-23,9792.78753652835,5022.216122931563,0.6677748540197772
2019-07-24,9897.18678603156,5027.513028104358,0.6773251197018073
2019-07-25,9836.69678813559,5029.032793107261,0.670892284474883
2019-07-26,9446.67205207481,5028.218739958132,0.630596721530928
2019-07-27,9529.78879193454,5028.133914144092,0.639373630925693
2019-07-28,9504.15891595558,5019.928028355715,0.6383138868154887
2019-07-29,9589.10920601987,5022.377758283824,0.6467245181910819
2019-07-30,10059.0040189947,5017.817241759955,0.6954731289473912
2019-07-31,10400.3070143776,5021.933003307572,0.7280204063180982
2019-08-01,10529.6944544126,5022.3598894665065,0.7402993883042139
2019-08-02,10810.4216686148,5024.485119119563,0.7661876533242111
2019-08-03,10986.5089291058,5023.78447075267,0.7824845307733259
2019-08-04,11790.0239375804,5021.5152649783895,0.8535220111057047
2019-08-05,11423.4970017534,5019.937341973562,0.8222549227221538
2019-08-06,11967.2735473407,5022.189278669773,0.8683097698791045
2019-08-07,11938.2346108708,5025.194348282479,0.8652821125245236
2019-08-08,11858.3410984804,5034.366463568138,0.8567438183809255
2019-08-09,11303.7305618936,5040.7963283575555,0.8075687381947603
2019-08-10,11530.195242256,5042.499654878862,0.8270673451471957
2019-08-11,11384.6962465809,5048.247387768755,0.8132288878937359
2019-08-12,10867.05475827,5043.552365554322,0.7676250447785264
2019-08-13,10024.3795917008,5047.205497801536,0.6861853618115781
2019-08-14,10310.0858696669,5048.660795155427,0.7139996077285655
2019-08-15,10373.3219028054,5051.160755509265,0.7196192392755236
2019-08-16,10207.1555616598,5061.087641331685,0.7015075909080952
2019-08-17,10331.3099760374,5067.369180187634,0.712357304316475
2019-08-18,10884.6297744009,5064.941584993061,0.7650090770879636
2019-08-19,10771.3923793688,5064.686453780921,0.7546015346484225
2019-08-20,10096.8302238457,5072.45386418339,0.6883968379714478
2019-08-21,10119.7145248393,5075.766008943142,0.6900080031927782
2019-08-22,10414.1441725891,5074.9462275292335,0.7188489694465492
2019-08-23,10147.0871548802,5069.117406914099,0.6940199635138065
2019-08-24,10100.3567783752,5075.344878619202,0.6881762688178288
2019-08-25,10362.6434723553,5089.912654254757,0.7109466955565527
2019-08-26,10168.221571654,5096.020754685226,0.6908073337230665
2019-08-27,9724.79997808299,5093.765857609969,0.6466619103340001
2019-08-28,9482.31173495032,5091.90077230518,0.6217769469103853
2019-08-29,9577.67882349503,5091.694271741863,0.6318246306328561
2019-08-30,9605.02446142607,5088.708605323035,0.6352622567012816
2019-08-31,9762.93655689655,5090.0685143141445,0.6513019408575165
2019-09-01,10377.3383845704,5089.779284143417,0.7123899602071493
2019-09-02,10618.7815058445,5080.297391109189,0.7372544720011245
2019-09-03,10577.2410839275,5080.193460489662,0.7333552816710789
2019-09-04,10580.1846995909,5077.2111556816435,0.7342207579651703
2019-09-05,10330.8497312098,5076.710060557184,0.7104711124204872
2019-09-06,10494.5069649328,5077.8368653874295,0.7259666170720891
2019-09-07,10407.2656573933,5075.228398272426,0.7181326546276701
2019-09-08,10332.4644424313,5073.232420286358,0.7113126533742022
2019-09-09,10085.9519243133,5063.092048161239,0.6891661836873233
2019-09-10,10142.1480603741,5059.987940773892,0.6953357159513658
2019-09-11,10403.3599707773,5058.371010772746,0.7210843312459208
2019-09-12,10345.3387469316,5054.458492409807,0.7162653320812762
2019-09-13,10363.4528963179,5051.425575145273,0.7186149768942336
2019-09-14,10306.1696674459,5050.2893840022625,0.7132971673397037
2019-09-15,10257.822761543,5043.696106352327,0.7099014430010584
2019-09-16,10195.6111811806,5043.127467727821,0.7039309323943002
2019-09-17,10161.3188664524,5039.411836586911,0.7012988672324738
2019-09-18,10268.3926291642,5042.184242412571,0.7112311307805186
2019-09-19,10170.1251161309,5041.359895222514,0.7017786462869395
2019-09-20,9986.4061081239,5039.534422466952,0.6839110776770898
2019-09-21,10047.0134748685,5036.320016680529,0.6905997636931147
2019-09-22,9692.74104792519,5046.632121268484,0.6526561456577102
2019-09-23,8613.67124850965,5051.1489187839215,0.5337348950336889
2019-09-24,8424.15764640561,5047.57092346868,0.5121963663039448
2019-09-25,8091.69529924021,5041.046757243377,0.47322451358114925
2019-09-26,8186.77963927528,5048.156220416732,0.4834975423490775
2019-09-27,8201.97901344243,5047.389855866081,0.48550421880994143
2019-09-28,8064.50806236119,5055.935699293101,0.4669097740488084
2019-09-29,8282.3654541204,5064.73478765189,0.491826835899305
2019-09-30,8314.55139012273,5064.1240582176615,0.4958259766999671
2019-10-01,8362.53073232028,5064.390239732302,0.5015273570321757
2019-10-02,8254.33991028638,5066.328272592102,0.4881227631131253
2019-10-03,8165.68615125658,5062.669468146241,0.4780468515012224
2019-10-04,8141.63371379311,5054.629296592948,0.4766863460406583
2019-10-05,7854.60981297487,5053.78667861645,0.4409627971101049
2019-10-06,8226.02342928112,5049.365230871177,0.4880401794731437
2019-10-07,8190.1151207481,5041.6638406627435,0.48519179930465484
2019-10-08,8598.3319207481,5044.358385936376,0.5332977542336614
2019-10-09,8578.09037931034,5044.728225956776,0.5308675398386242
2019-10-10,8289.85402893045,5039.21539392721,0.4977819667453147
2019-10-11,8323.7501440678,5042.426441489207,0.5012254887175587
2019-10-12,8291.25065143191,5035.703864938625,0.4986475095992926
2019-10-13,8346.36843658679,5044.206598730302,0.5035861499165133
2019-10-14,8160.71262752776,5040.340061035156,0.48185794473296184
2019-10-15,8003.85592314436,5040.012813478579,0.46251479151591646
2019-10-16,8072.48938229106,5037.794130079985,0.4714935946821708
2019-10-17,7959.33199357101,5033.987280503445,0.45813270593682454
2019-10-18,7948.47733722969,5035.317225790205,0.4565038520988445
2019-10-19,8213.70903927528,5034.181159477959,0.48955370912091745
2019-10-20,8211.65455873758,5034.250570389632,0.4892897617696672
2019-10-21,8029.20537288136,5031.346033055729,0.46739801644411827
2019-10-22,7458.03585680889,5017.383489636045,0.3963835089580243
2019-10-23,7454.37113816482,5019.469637406399,0.39547631208450795
2019-10-24,8656.65517755699,5021.8697860573975,0.5445260781107759
2019-10-25,9249.64676095851,5021.7993197534115,0.6107970630780368
2019-10-26,9558.15604400935,5029.561332087467,0.6420620560452779
2019-10-27,9319.17814167154,5033.875914855977,0.6158841955886114
2019-10-28,9431.20712390415,5040.684401672252,0.6264822305038056
2019-10-29,9182.85506516657,5049.736509987029,0.5980020998705946
2019-10-30,9155.27729877265,5056.842956708243,0.5935881000128749
2019-10-31,9251.38129345412,5061.435026209406,0.6031228242883397
2019-11-01,9300.19083752192,5069.974514750156,0.6066991291983612
2019-11-02,9209.63869608416,5066.810317296188,0.5975391290935992
2019-11-03,9418.36013062537,5071.14807249362,0.6190937533889205
2019-11-04,9330.78722296902,5067.748449976085,0.6104227604942079
2019-11-05,9354.93338229106,5068.172765252697,0.6129234873080094
2019-11-06,9210.74822238457,5065.267756355655,0.5979640868408662
2019-11-07,8791.33393495032,5065.941262757655,0.5512264990404478
2019-11-08,8810.78456195208,5063.384364385554,0.5539413831154878
