Date,AHR999 Index
2011/08/17,13.428444736502204
2011/08/18,13.065406239427688
2011/08/19,13.585512192495225
2011/08/20,14.06391467116526
2011/08/21,13.3765619548914
2011/08/22,12.478553956458974
2011/08/23,11.849981512338577
2011/08/24,11.56725825009798
2011/08/25,10.061690819856492
2011/08/26,7.478205988755905
2011/08/27,6.498379049172816
2011/08/28,7.08696174728869
2011/08/29,7.269759933360992
2011/08/30,6.928284439035374
2011/08/31,6.236777325102203
2011/09/01,5.724201181332332
2011/09/02,5.963854014800046
2011/09/03,6.000578874929624
2011/09/04,5.604334635444343
2011/09/05,4.9219816784948875
2011/09/06,4.105125225339704
2011/09/07,3.805621835527299
2011/09/08,3.5750224636811874
2011/09/09,2.495637368075504
2011/09/10,1.765303941462331
2011/09/11,2.052043842540901
2011/09/12,2.5797780480867467
2011/09/13,2.4704592529802665
2011/09/14,2.2681997100775164
2011/09/15,1.8687544974918398
2011/09/16,1.5709408827897597
2011/09/17,1.5262118535733211
2011/09/18,1.622871629002558
2011/09/19,1.8326354049988196
2011/09/20,2.1270409557567134
2011/09/21,2.1591071283569896
2011/09/22,1.8886863935264233
2011/09/23,1.827691790140018
2011/09/24,1.8135236231619516
2011/09/25,1.7018263305261752
2011/09/26,1.5100170690394679
2011/09/27,1.37004107533829
2011/09/28,1.3237060889914327
2011/09/29,1.2707596060530892
2011/09/30,1.3421899430847561
2011/10/01,1.4052365274787937
2011/10/02,1.3470533023503408
2011/10/03,1.3251533664182769
2011/10/04,1.2881153251306503
2011/10/05,1.2300007452910953
2011/10/06,1.1565305229733758
2011/10/07,1.0052617452194461
2011/10/08,0.8412584783344152
2011/10/09,0.7903321480146419
2011/10/10,0.79701014841482
2011/10/11,0.7470317907487454
2011/10/12,0.7533670176067795
2011/10/13,0.7664056555808808
2011/10/14,0.726364876259396
2011/10/15,0.6788520170319101
2011/10/16,0.5982288235860547
2011/10/17,0.4038124509145143
2011/10/18,0.2623648828897584
2011/10/19,0.23195407683685468
2011/10/20,0.2204749578157462
2011/10/21,0.2494739315185756
2011/10/22,0.33618524100125835
2011/10/23,0.39188046940613513
2011/10/24,0.3191969454765964
2011/10/25,0.2747551545354495
2011/10/26,0.2957098405822192
2011/10/27,0.32326671207774327
2011/10/28,0.36646736891237225
2011/10/29,0.4249937001418151
2011/10/30,0.43227904341718115
2011/10/31,0.3873134723854666
2011/11/01,0.3691569690211809
2011/11/02,0.36474798553678495
2011/11/03,0.36072716240651387
2011/11/04,0.3429941065607101
2011/11/05,0.31838082741002677
2011/11/06,0.29975613241196586
2011/11/07,0.3003027789923513
2011/11/08,0.30499845859539076
2011/11/09,0.3002826881158973
2011/11/10,0.27797935017762454
2011/11/11,0.28531896603232665
2011/11/12,0.30015388846262936
2011/11/13,0.2909474953112557
2011/11/14,0.21636552718497504
2011/11/15,0.1636715714176668
2011/11/16,0.18841739082138323
2011/11/17,0.182170122585567
2011/11/18,0.14564919112527266
2011/11/19,0.13838695285173044
2011/11/20,0.15037249028380523
2011/11/21,0.15617432663686034
2011/11/22,0.1643193545088664
2011/11/23,0.16689118086266821
2011/11/24,0.17341839141568152
2011/11/25,0.18661814527205858
2011/11/26,0.18560753487201828
2011/11/27,0.18640162373909736
2011/11/28,0.1922334166559969
2011/11/29,0.2133236286697345
2011/11/30,0.24815539767076322
2011/12/01,0.2779943571051007
2011/12/02,0.288443524456124
2011/12/03,0.2646319487022792
2011/12/04,0.23893019621923672
2011/12/05,0.24600735893217143
2011/12/06,0.2632603581618982
2011/12/07,0.272410025547801
2011/12/08,0.2676424281880244
2011/12/09,0.26552282671143834
2011/12/10,0.27152572453451224
2011/12/11,0.298256369275086
2011/12/12,0.30512723089549104
2011/12/13,0.30861013990108777
2011/12/14,0.30403060636573526
2011/12/15,0.3002421728357234
2011/12/16,0.3054275422861365
2011/12/17,0.3056939719331851
2011/12/18,0.30317332734652547
2011/12/19,0.33641232679603683
2011/12/20,0.4166934092947307
2011/12/21,0.456311896563516
2011/12/22,0.45219087834909616
2011/12/23,0.46136047098030153
2011/12/24,0.46867076593071366
2011/12/25,0.504571061403377
2011/12/26,0.5165501598202957
2011/12/27,0.4996797571005843
2011/12/28,0.5213609603067942
2011/12/29,0.5361746792924912
2011/12/30,0.5435578409928856
2011/12/31,0.6190101662182856
2012/01/01,0.7655205530378039
2012/01/02,0.8466194519321133
2012/01/03,0.7864364589309086
2012/01/04,0.843536100042349
2012/01/05,1.2099429942135076
2012/01/06,1.4353990572188513
2012/01/07,1.4055251764908374
2012/01/08,1.4874771467769214
2012/01/09,1.3835467753863084
2012/01/10,1.238113589108461
2012/01/11,1.3698284736891848
2012/01/12,1.441509908203099
2012/01/13,1.3352858292249863
2012/01/14,1.3304611014844867
2012/01/15,1.44951578405627
2012/01/16,1.4339539541104716
2012/01/17,1.1518988203724143
2012/01/18,1.0065850792193685
2012/01/19,1.153017923006792
2012/01/20,1.259545838188031
2012/01/21,1.225729002377949
2012/01/22,1.1889061604850342
2012/01/23,1.2206237854883768
2012/01/24,1.2154707100990432
2012/01/25,1.1007921029208467
2012/01/26,0.9420007403240646
2012/01/27,0.8578875433372287
2012/01/28,0.9042384591796766
2012/01/29,0.9183711288710604
2012/01/30,0.8953835292060021
2012/01/31,0.9120940292213149
2012/02/01,1.019979702551217
2012/02/02,1.1179020073054842
2012/02/03,1.0978823883952034
2012/02/04,1.0560624704079111
2012/02/05,1.007233754016015
2012/02/06,0.929727259803792
2012/02/07,0.9391351595793482
2012/02/08,0.958372458398647
2012/02/09,0.981560777681684
2012/02/10,1.0350434865558538
2012/02/11,0.993483232117021
2012/02/12,0.9310954094654752
2012/02/13,0.869876779919227
2012/02/14,0.7082726080780911
2012/02/15,0.5790013190289437
2012/02/16,0.5522382557537847
2012/02/17,0.561804488300957
2012/02/18,0.5557225211087603
2012/02/19,0.5559147958819302
2012/02/20,0.5701933314817034
2012/02/21,0.560375235709423
2012/02/22,0.5654991745769236
2012/02/23,0.6683354325917558
2012/02/24,0.7496623631104641
2012/02/25,0.7124686124135641
2012/02/26,0.696113351903747
2012/02/27,0.7212880922911878
2012/02/28,0.7112744714146615
2012/02/29,0.6971995307634059
2012/03/01,0.7040700902678051
2012/03/02,0.6811498666691282
2012/03/03,0.6410698508142372
2012/03/04,0.6532027033494968
2012/03/05,0.704702532431004
2012/03/06,0.729220417010534
2012/03/07,0.7213412519281923
2012/03/08,0.7120380792246604
2012/03/09,0.7004549946808956
2012/03/10,0.6858427863610355
2012/03/11,0.6922435989025838
2012/03/12,0.6990098998386505
2012/03/13,0.7499630937099182
2012/03/14,0.8236395145230978
2012/03/15,0.8305376963082401
2012/03/16,0.824235211624794
2012/03/17,0.8020832590292295
2012/03/18,0.7903444718196048
2012/03/19,0.7084913139492621
2012/03/20,0.6458496166554968
2012/03/21,0.663867201763934
2012/03/22,0.6414569109594157
2012/03/23,0.629711647398969
2012/03/24,0.6199851420219354
2012/03/25,0.6003830725172992
2012/03/26,0.5913742990493287
2012/03/27,0.6237181230510114
2012/03/28,0.6440661192907534
2012/03/29,0.6356353854497796
2012/03/30,0.6462243090178796
2012/03/31,0.6554370359079619
2012/04/01,0.6452768746870868
2012/04/02,0.6497649660302446
2012/04/03,0.6692106536884529
2012/04/04,0.6570073499052324
2012/04/05,0.6517022677084539
2012/04/06,0.6519260480480559
2012/04/07,0.6194113447392384
2012/04/08,0.5969771403068118
2012/04/09,0.6175075096991186
2012/04/10,0.6207361368904336
2012/04/11,0.6252296199979999
2012/04/12,0.6332090107467325
2012/04/13,0.6281928883833454
2012/04/14,0.6337745065890259
2012/04/15,0.6341862129568788
2012/04/16,0.6276919607793691
2012/04/17,0.6289276392741865
2012/04/18,0.645972625306891
2012/04/19,0.6635760601102706
2012/04/20,0.6904284347351878
2012/04/21,0.7093089959092744
2012/04/22,0.6802023164375605
2012/04/23,0.6384765796010353
2012/04/24,0.6218708728512307
2012/04/25,0.6398022746495089
2012/04/26,0.6357304441311441
2012/04/27,0.629260491631793
2012/04/28,0.6099172944535365
2012/04/29,0.5830210652563642
2012/04/30,0.5771089703269638
2012/05/01,0.584012552086106
2012/05/02,0.5950375590500258
2012/05/03,0.6070670343019835
2012/05/04,0.5988523890187554
2012/05/05,0.5901293927944702
2012/05/06,0.5832072566788513
2012/05/07,0.5760857911128421
2012/05/08,0.5744357020156987
2012/05/09,0.5651508087270662
2012/05/10,0.540888859596706
2012/05/11,0.5260610016104412
2012/05/12,0.531114073096782
2012/05/13,0.5253527464266255
2012/05/14,0.529506071110208
2012/05/15,0.5365597572326214
2012/05/16,0.5401645999503565
2012/05/17,0.5431301762909755
2012/05/18,0.5425283270444452
2012/05/19,0.539333789368085
2012/05/20,0.5338595186458355
2012/05/21,0.5292722225500357
2012/05/22,0.5252920224606791
2012/05/23,0.5255531529801067
2012/05/24,0.5236855230603882
2012/05/25,0.5204161667428713
2012/05/26,0.511988845471206
2012/05/27,0.5106211664807864
2012/05/28,0.5091597797120561
2012/05/29,0.5077371436757266
2012/05/30,0.5034498051317294
2012/05/31,0.5028615012689184
2012/06/01,0.5141608369724099
2012/06/02,0.5144905198601389
2012/06/03,0.5033801665860288
2012/06/04,0.5021448466003032
2012/06/05,0.5186323356955923
2012/06/06,0.5325551793684818
2012/06/07,0.5430445455012343
2012/06/08,0.5543224516624807
2012/06/09,0.5461782135482399
2012/06/10,0.5255554835176147
2012/06/11,0.5224293857920743
2012/06/12,0.5417635751102015
2012/06/13,0.5719048307137233
2012/06/14,0.5887574489614918
2012/06/15,0.6409011006641336
2012/06/16,0.6814083111418138
2012/06/17,0.6457525186456832
2012/06/18,0.6301253036691107
2012/06/19,0.6550594656668418
2012/06/20,0.6864551813414652
2012/06/21,0.6992804291921617
2012/06/22,0.680531122704265
2012/06/23,0.6492783718702201
2012/06/24,0.6243655994955493
2012/06/25,0.607208943631704
2012/06/26,0.6112938767472563
2012/06/27,0.640448702382388
2012/06/28,0.6493840093234603
2012/06/29,0.6444432237035231
2012/06/30,0.6472812041796229
2012/07/01,0.639838790802724
2012/07/02,0.6385551558484501
2012/07/03,0.6191975956983061
2012/07/04,0.591175133039372
2012/07/05,0.6064230006309598
2012/07/06,0.614261554170153
2012/07/07,0.622923687363164
2012/07/08,0.6276039098285884
2012/07/09,0.6463218634025453
2012/07/10,0.6799248214525818
2012/07/11,0.6870191563344237
2012/07/12,0.7384711168010496
2012/07/13,0.7744431647796359
2012/07/14,0.7476451980601914
2012/07/15,0.744162872205551
2012/07/16,0.8408245781655759
2012/07/17,0.953240851557343
2012/07/18,1.013529212601308
2012/07/19,1.0138676360434133
2012/07/20,0.9417598144146571
2012/07/21,0.9364775435864326
2012/07/22,0.9154523401455734
2012/07/23,0.8693389466333722
2012/07/24,0.8817673061248721
2012/07/25,0.9082614472931855
2012/07/26,0.9399006007454678
2012/07/27,0.9449530007002188
2012/07/28,0.9378686947157341
2012/07/29,0.9125722844708453
2012/07/30,0.9290855875184981
2012/07/31,0.9888067328655236
2012/08/01,1.033597548944285
2012/08/02,1.159750552067107
2012/08/03,1.331680262825224
2012/08/04,1.3675828304604958
2012/08/05,1.3435566373813976
2012/08/06,1.318194185875516
2012/08/07,1.343247721140588
2012/08/08,1.3513073329725653
2012/08/09,1.3419479116631434
2012/08/10,1.3838509988852643
2012/08/11,1.425660467781057
2012/08/12,1.4300119895657735
2012/08/13,1.4838165640731005
2012/08/14,1.5424117382553097
2012/08/15,1.6859332788700887
2012/08/16,1.8475856229052092
2012/08/17,1.603026068829617
2012/08/18,1.3926340260778596
2012/08/19,0.9665789885265478
2012/08/20,0.8207121465447124
2012/08/21,0.9927536957037713
2012/08/22,0.9609598810947313
2012/08/23,0.9636730774086893
2012/08/24,1.0432853177885861
2012/08/25,1.0782607622554894
2012/08/26,1.0788903948209172
2012/08/27,1.10434955654808
2012/08/28,1.1330432376377058
2012/08/29,1.1189438136388319
2012/08/30,1.0819048788070698
2012/08/31,1.0119898219246783
2012/09/01,0.9268198920830686
2012/09/02,0.9270065258804439
2012/09/03,0.96830929624569
2012/09/04,0.9760245662743142
2012/09/05,1.011335960939413
2012/09/06,1.0783825173250232
2012/09/07,1.0700482330263705
2012/09/08,1.054497850472653
2012/09/09,1.0390159823845468
2012/09/10,1.0413533545153635
2012/09/11,1.0600348717441044
2012/09/12,1.0711333130609122
2012/09/13,1.0556407280864593
2012/09/14,1.0945172562054193
2012/09/15,1.1190728873872005
2012/09/16,1.1206745607674657
2012/09/17,1.124113730597314
2012/09/18,1.1540582079602415
2012/09/19,1.2030781307306306
2012/09/20,1.1986589378754966
2012/09/21,1.1780776757781444
2012/09/22,1.1437458251893904
2012/09/23,1.126335074000181
2012/09/24,1.1000856467688307
2012/09/25,1.0945477503692542
2012/09/26,1.0998828826564429
2012/09/27,1.1090753858060949
2012/09/28,1.097825097708984
2012/09/29,1.101722825778316
2012/09/30,1.0880104622390054
2012/10/01,1.0776281917055437
2012/10/02,1.1137984433917367
2012/10/03,1.1446915777422764
2012/10/04,1.1350738431509317
2012/10/05,1.1045761815755313
2012/10/06,1.0769037327739428
2012/10/07,0.9856334478909528
2012/10/08,0.9271464344567003
2012/10/09,0.9155678909446557
2012/10/10,0.9369747425986472
2012/10/11,0.9396960897761514
2012/10/12,0.9279724055434315
2012/10/13,0.9003506549634728
2012/10/14,0.873037636997446
2012/10/15,0.8518833931859132
2012/10/16,0.8643783201746867
2012/10/17,0.853032644704053
2012/10/18,0.8539662817724285
2012/10/19,0.841342959530886
2012/10/20,0.8204504926440808
2012/10/21,0.805880120958853
2012/10/22,0.7971248821559782
2012/10/23,0.7938860995565787
2012/10/24,0.7807624268735274
2012/10/25,0.7226586228133092
2012/10/26,0.625208376830738
2012/10/27,0.5858393791884918
2012/10/28,0.6115901204396088
2012/10/29,0.6265318883606901
2012/10/30,0.6319131877844428
2012/10/31,0.6625037930598495
2012/11/01,0.6375470253091152
2012/11/02,0.5917695624047716
2012/11/03,0.5912261186688048
2012/11/04,0.6054825740760288
2012/11/05,0.6062324160979295
2012/11/06,0.6060073972553081
2012/11/07,0.6119448323618498
2012/11/08,0.6086151184143354
2012/11/09,0.5983854915881509
2012/11/10,0.5913280115694038
2012/11/11,0.5895851935143537
2012/11/12,0.5897712824494006
2012/11/13,0.5911014743867392
2012/11/14,0.5858391726427877
2012/11/15,0.5936285450223755
2012/11/16,0.629930234743644
2012/11/17,0.6570556172787172
2012/11/18,0.646176849205124
2012/11/19,0.6421569419918013
2012/11/20,0.6347931456771201
2012/11/21,0.6319043544553151
2012/11/22,0.6646199818784422
2012/11/23,0.6888213611577514
2012/11/24,0.6875844201775086
2012/11/25,0.6869698893125817
2012/11/26,0.6719821938279782
2012/11/27,0.6510749421150047
2012/11/28,0.65087013282319
2012/11/29,0.6584425759688076
2012/11/30,0.6689354045364635
2012/12/01,0.6644299746906268
2012/12/02,0.6557934703761653
2012/12/03,0.6558889587615931
2012/12/04,0.6962940093524567
2012/12/05,0.7287897716523338
2012/12/06,0.7126793330857158
2012/12/07,0.7169169596063717
2012/12/08,0.7170316749740151
2012/12/09,0.7047904106519178
2012/12/10,0.6992955006123134
2012/12/11,0.7053432890865501
2012/12/12,0.7151427631914574
2012/12/13,0.7104099004532745
2012/12/14,0.699260623597569
2012/12/15,0.6821493515949112
2012/12/16,0.6612559328244961
2012/12/17,0.6437887812734577
2012/12/18,0.6382162033144971
2012/12/19,0.6493613773452269
2012/12/20,0.6560724002856202
2012/12/21,0.6467033559495341
2012/12/22,0.6313329303189804
2012/12/23,0.6218810556088001
2012/12/24,0.6151797227397146
2012/12/25,0.6108736445276803
2012/12/26,0.6079441412643918
2012/12/27,0.6058752325409772
2012/12/28,0.5996995096145162
2012/12/29,0.5963962133135666
2012/12/30,0.5898656182421277
2012/12/31,0.5868551191959523
2013/01/01,0.5784698687604967
2013/01/02,0.5565935599691909
2013/01/03,0.5532468994365941
2013/01/04,0.5495646788640868
2013/01/05,0.5416149150202395
2013/01/06,0.5334463208708078
2013/01/07,0.5327558619347915
2013/01/08,0.5485523257566797
2013/01/09,0.5603872346082118
2013/01/10,0.5682748684696662
2013/01/11,0.5833795772474877
2013/01/12,0.5782094800110521
2013/01/13,0.5689196237923384
2013/01/14,0.5694309388449672
2013/01/15,0.5638553380238381
2013/01/16,0.578249181310859
2013/01/17,0.6279726514226773
2013/01/18,0.6608677459632497
2013/01/19,0.6552432177430931
2013/01/20,0.6529153208584386
2013/01/21,0.6893654237234654
2013/01/22,0.7561006505861285
2013/01/23,0.7843553592550042
2013/01/24,0.7699545993383282
2013/01/25,0.7532781464590054
2013/01/26,0.7776993098497393
2013/01/27,0.7818877209491756
2013/01/28,0.8144361368944903
2013/01/29,0.8847578672729697
2013/01/30,0.918999316856037
2013/01/31,0.9837800968634739
2013/02/01,1.025550945132144
2013/02/02,0.9979332474807749
2013/02/03,0.9895485505297948
2013/02/04,0.991160428911811
2013/02/05,0.9829654114853118
2013/02/06,1.010262110825694
2013/02/07,1.0758376322593572
2013/02/08,1.145861201782071
2013/02/09,1.2202543260381402
2013/02/10,1.2593762000790887
2013/02/11,1.2964260168962622
2013/02/12,1.3289238592832144
2013/02/13,1.3330347345067894
2013/02/14,1.4221189650706325
2013/02/15,1.54651854844624
2013/02/16,1.5533949105500744
2013/02/17,1.5395265012307613
2013/02/18,1.5238413751330666
2013/02/19,1.6469199784343478
2013/02/20,1.7829645259937412
2013/02/21,1.808871128176653
2013/02/22,1.7900493379394025
2013/02/23,1.7449278608645273
2013/02/24,1.7015416579927607
2013/02/25,1.690314872629879
2013/02/26,1.7157673475205357
2013/02/27,1.7847002855991723
2013/02/28,1.9533737587314493
2013/03/01,2.173553242300337
2013/03/02,2.1390791266049813
2013/03/03,2.0372242193953256
2013/03/04,2.1331080940152316
2013/03/05,2.5488625738287554
2013/03/06,2.8600415789872895
2013/03/07,2.976103766072805
2013/03/08,3.136717201561148
2013/03/09,3.3894399376589464
2013/03/10,3.549222737057808
2013/03/11,3.6207750826730662
2013/03/12,3.4220857408171637
2013/03/13,3.1853965821411405
2013/03/14,3.227631250757593
2013/03/15,3.236301684228695
2013/03/16,3.2848167829733135
2013/03/17,3.2161686014674253
2013/03/18,3.526894888900578
2013/03/19,4.300280367352696
2013/03/20,5.364915128033409
2013/03/21,6.501017602738016
2013/03/22,6.772847541843417
2013/03/23,6.261470672911622
2013/03/24,6.408161567532485
2013/03/25,7.209214342134497
2013/03/26,7.651690302633352
2013/03/27,9.217411462567208
2013/03/28,10.645031374614412
2013/03/29,10.702891898927374
2013/03/30,10.765150321649857
2013/03/31,11.005659286605674
2013/04/01,12.272522465943359
2013/04/02,15.647341750820514
2013/04/03,19.112465962526755
2013/04/04,19.951220764598865
2013/04/05,21.296431409769028
2013/04/06,22.7763058946575
2013/04/07,25.15788766111746
2013/04/08,32.79006456718748
2013/04/09,45.983156464902976
2013/04/10,37.721986907342306
2013/04/11,15.424729992501735
2013/04/12,9.830168101598145
2013/04/13,10.987918816492918
2013/04/14,9.435463728483267
2013/04/15,8.372658161820054
2013/04/16,6.13513198377473
2013/04/17,6.498598436803569
2013/04/18,9.507527088581341
2013/04/19,11.901231839207158
2013/04/20,13.499525539402715
2013/04/21,13.260308569554555
2013/04/22,12.894795324193646
2013/04/23,14.376315669893755
2013/04/24,17.631322907391446
2013/04/25,18.64792483653625
2013/04/26,16.61381585192434
2013/04/27,14.76680369063854
2013/04/28,14.023225923410184
2013/04/29,15.29439021923288
2013/04/30,15.969308908536489
2013/05/01,13.515550444836471
2013/05/02,10.566251650590528
2013/05/03,8.905566610058147
2013/05/04,9.182011715180531
2013/05/05,10.554317079365987
2013/05/06,10.31371827618883
2013/05/07,9.694216951735953
2013/05/08,9.416781607493649
2013/05/09,9.080374393028432
2013/05/10,9.299169338506786
2013/05/11,9.489019604317852
2013/05/12,9.221252263127084
2013/05/13,9.164371585624115
2013/05/14,8.454230989429139
2013/05/15,7.715195641706083
2013/05/16,7.954666907682771
2013/05/17,8.353059290269522
2013/05/18,8.57473938384876
2013/05/19,8.458170005046018
2013/05/20,8.372750929128133
2013/05/21,8.548653101032231
2013/05/22,8.622317206485864
2013/05/23,8.78322048299764
2013/05/24,9.5269321864266
2013/05/25,9.85121523467508
2013/05/26,9.851240783392221
2013/05/27,9.635866149913632
2013/05/28,9.099412629043911
2013/05/29,9.056489411190428
2013/05/30,9.028654248818718
2013/05/31,8.772160856981946
2013/06/01,8.700457858003984
2013/06/02,8.194141745005142
2013/06/03,7.581129617350445
2013/06/04,7.385494176681823
2013/06/05,7.323882033557782
2013/06/06,7.128440110365997
2013/06/07,6.516999801778887
2013/06/08,5.936009697481925
2013/06/09,5.368281640906205
2013/06/10,5.106013183773902
2013/06/11,5.277370236633292
2013/06/12,5.348760187463355
2013/06/13,5.165233015384161
2013/06/14,4.710383219177354
2013/06/15,4.412070305072483
2013/06/16,4.35940943355724
2013/06/17,4.340655461892536
2013/06/18,4.522115030140298
2013/06/19,4.583124991105757
2013/06/20,4.580557870672626
2013/06/21,4.536813718540983
2013/06/22,4.273708736463999
2013/06/23,4.055048520536719
2013/06/24,3.7524153791798853
2013/06/25,3.610174609067591
2013/06/26,3.617139952936973
2013/06/27,3.4675915287379913
2013/06/28,3.120282710550802
2013/06/29,2.885543884764669
2013/06/30,2.8832965954687455
2013/07/01,2.5855857081908864
2013/07/02,2.4118374019271065
2013/07/03,2.280995960431822
2013/07/04,2.0919177899258448
2013/07/05,1.7899452211254496
2013/07/06,1.4456222139874408
2013/07/07,1.5957034117315485
2013/07/08,1.7530557587985325
2013/07/09,1.6829198127525589
2013/07/10,1.8266688100724062
2013/07/11,2.0749823461649677
2013/07/12,2.2283053854150974
2013/07/13,2.3627740336682614
2013/07/14,2.3356046478846544
2013/07/15,2.365398522802347
2013/07/16,2.367822330613691
2013/07/17,2.2779264976589966
