Date,rhodl Index
2011-03-16,859.6466399944215
2011-03-17,895.9898270433898
2011-03-18,918.9630949937468
2011-03-19,865.2720335781561
2011-03-20,735.3498007770936
2011-03-21,491.57854795933184
2011-03-22,455.4952315377496
2011-03-23,470.9153236197539
2011-03-24,491.0114102680964
2011-03-25,483.82695744045185
2011-03-26,597.1499748173603
2011-03-27,648.3160994340502
2011-03-28,656.6940429699152
2011-03-29,667.6825532535959
2011-03-30,620.3343417699203
2011-03-31,584.4500674396761
2011-04-01,570.2673059981805
2011-04-02,516.2551813552066
2011-04-03,516.881283821307
2011-04-04,531.5483517635892
2011-04-05,567.5683357018455
2011-04-06,565.5211525356309
2011-04-07,554.1339398502317
2011-04-08,592.0329202510773
2011-04-09,535.2187196794291
2011-04-10,549.6875630828351
2011-04-11,514.4965293308024
2011-04-12,562.7300610666363
2011-04-13,658.1511286537824
2011-04-14,764.370917255582
2011-04-15,845.8070465707755
2011-04-16,936.7925922922707
2011-04-17,1054.5712700643749
2011-04-18,1201.5898135322548
2011-04-19,1355.1816135372528
2011-04-20,1403.938095707954
2011-04-21,1542.100641430202
2011-04-22,1869.939308413642
2011-04-23,2265.8301073394214
2011-04-24,2241.895641531807
2011-04-25,2282.0613766140655
2011-04-26,2374.442071057652
2011-04-27,2316.433145107926
2011-04-28,2507.06749693162
2011-04-29,5670.459774882144
2011-04-30,7461.577049839965
2011-05-01,7760.874620899202
2011-05-02,8021.324069752351
2011-05-03,8492.28345942322
2011-05-04,9829.107599372788
2011-05-05,10013.512716223022
2011-05-06,8622.144014649512
2011-05-07,5550.258956428065
2011-05-08,8777.024453826056
2011-05-09,8987.002644915623
2011-05-10,11434.41531320173
2011-05-11,11180.297240569867
2011-05-12,13065.392577601051
2011-05-13,17648.068057890032
2011-05-14,18061.162377803987
2011-05-15,20129.760667672028
2011-05-16,22707.57414021992
2011-05-17,22712.29656412711
2011-05-18,23283.656219124663
2011-05-19,23969.12291747302
2011-05-20,23625.00377347452
2011-05-21,22734.868466403488
2011-05-22,20988.063244717963
2011-05-23,18891.978461044968
2011-05-24,17669.54974609287
2011-05-25,18347.704802366923
2011-05-26,19142.664608720126
2011-05-27,21767.608135248298
2011-05-28,21435.18768075271
2011-05-29,21801.83726812554
2011-05-30,22117.764465860062
2011-05-31,22547.416065944555
2011-06-01,23111.87356304679
2011-06-02,24606.103182243896
2011-06-03,19590.934431405134
2011-06-04,24513.693380365672
2011-06-05,29232.49416487983
2011-06-06,48336.44441705857
2011-06-07,52708.87937113374
2011-06-08,76825.45666852285
2011-06-09,91807.4121687257
2011-06-10,97947.05859126116
2011-06-11,96020.3066797448
2011-06-12,129152.38993243771
2011-06-13,137550.37999751087
2011-06-14,152295.59190242612
2011-06-15,155908.17756266746
2011-06-16,158486.007761732
2011-06-17,140418.47148192418
2011-06-18,140869.5842247664
2011-06-19,160309.8282258674
2011-06-20,161556.47719328082
2011-06-21,140613.49492519465
2011-06-22,136295.54050537894
2011-06-23,127454.50527404713
2011-06-24,128128.4381481775
2011-06-25,127080.12182459634
2011-06-26,103742.23525390065
2011-06-27,110215.29050094642
2011-06-28,109391.92981713392
2011-06-29,106013.00207438646
2011-06-30,57496.55719557688
2011-07-01,55196.850163395604
2011-07-02,57608.73377921273
2011-07-03,54958.56670093197
2011-07-04,45986.698669602
2011-07-05,42367.36639850783
2011-07-06,43340.71540753735
2011-07-07,38276.25751740401
2011-07-08,35029.25034569158
2011-07-09,30624.124070065143
2011-07-10,31594.688395850597
2011-07-11,30776.734347282294
2011-07-12,26579.963596939688
2011-07-13,25620.18988038821
2011-07-14,25622.66429049381
2011-07-15,24495.38374845099
2011-07-16,23865.74441486346
2011-07-17,22804.964159379277
2011-07-18,61206.63943472516
2011-07-19,60526.78890727359
2011-07-20,69738.6212781585
2011-07-21,68970.82744994195
2011-07-22,69553.51360043841
2011-07-23,68988.42904158797
2011-07-24,69437.48922541465
2011-07-25,29648.586688467087
2011-07-26,29512.173857176873
2011-07-27,19388.088255442977
2011-07-28,21595.88890571128
2011-07-29,21706.07786194566
2011-07-30,22732.836334631316
2011-07-31,33100.00945607064
2011-08-01,33532.38960572006
2011-08-02,33727.50540483104
2011-08-03,33447.48080854322
2011-08-04,30534.730385410876
2011-08-05,28782.83467629485
2011-08-06,27787.569433778175
2011-08-07,29544.883449587483
2011-08-08,25238.15180661017
2011-08-09,25774.824697523294
2011-08-10,25457.848289191028
2011-08-11,25250.392145518636
2011-08-12,20631.521454447273
2011-08-13,20164.62516653005
2011-08-14,18979.87357480464
2011-08-15,17623.33386454023
2011-08-16,16613.62089050448
2011-08-17,16841.69377272225
2011-08-18,16808.04355915914
2011-08-19,17961.570358243847
2011-08-20,18229.489407625162
2011-08-21,17904.236397830115
2011-08-22,17060.609679875248
2011-08-23,16256.174648803282
2011-08-24,16635.279357577278
2011-08-25,21044.99857624934
2011-08-26,18533.66528102576
2011-08-27,48145.16209627211
2011-08-28,48218.941063436636
2011-08-29,48628.18346934792
2011-08-30,48687.42812641488
2011-08-31,47828.80926428942
2011-09-01,44573.32492991747
2011-09-02,45284.59893534846
2011-09-03,10158.988665627907
2011-09-04,10368.136959011597
2011-09-05,11292.043066882228
2011-09-06,11791.066943277965
2011-09-07,12663.051734763192
2011-09-08,13422.423814905504
2011-09-09,13936.874579311141
2011-09-10,13534.686363778083
2011-09-11,37167.60862571587
2011-09-12,37763.97658568091
2011-09-13,39573.19091149696
2011-09-14,36601.90176066557
2011-09-15,35556.9799516321
2011-09-16,35857.6638080271
2011-09-17,35847.55563949811
2011-09-18,10219.411390283349
2011-09-19,9744.229191461129
2011-09-20,9153.809283692783
2011-09-21,8846.70666496768
2011-09-22,8742.294150786945
2011-09-23,9197.926901689534
2011-09-24,9204.08453003875
2011-09-25,9887.481908765873
2011-09-26,9728.606850002165
2011-09-27,9540.340531672806
2011-09-28,7667.673665490973
2011-09-29,7233.51438474199
2011-09-30,7207.223892068438
2011-10-01,7414.477704089773
2011-10-02,6672.385357735669
2011-10-03,6731.4407569231635
2011-10-04,6635.639064461273
2011-10-05,6655.8415747972485
2011-10-06,7789.00376207774
2011-10-07,7885.813975449532
2011-10-08,7486.745611448734
2011-10-09,7619.425931955564
2011-10-10,7621.475267586922
2011-10-11,7866.7940976626005
2011-10-12,8052.048681389514
2011-10-13,7444.442610980608
2011-10-14,6792.4068390941065
2011-10-15,6698.958483737629
2011-10-16,6564.428530960598
2011-10-17,6620.3126103189525
2011-10-18,6196.199746451935
2011-10-19,5879.744191461637
2011-10-20,5662.946334387211
2011-10-21,5192.549196440682
2011-10-22,5605.785011890567
2011-10-23,5583.166102564328
2011-10-24,4780.921691518853
2011-10-25,4761.271810086078
2011-10-26,4847.923014138497
2011-10-27,4894.716082689972
2011-10-28,5343.36905437319
2011-10-29,5559.104503459131
2011-10-30,5179.6407630965095
2011-10-31,5026.460908657699
2011-11-01,4999.914859615855
2011-11-02,4785.597509681488
2011-11-03,4764.63858646116
2011-11-04,4515.068162415296
2011-11-05,4033.319073562844
2011-11-06,4008.291983109907
2011-11-07,4088.2037403307986
2011-11-08,4064.019342049737
2011-11-09,5793.822763703339
2011-11-10,5957.886686954418
2011-11-11,6030.591973398674
2011-11-12,6026.379584759807
2011-11-13,6085.974582654765
2011-11-14,5721.412937334509
2011-11-15,5717.76571313204
2011-11-16,13399.14489805155
2011-11-17,12510.001879933647
2011-11-18,11838.75355225657
2011-11-19,11914.783342949571
2011-11-20,11955.675520089551
2011-11-21,12285.298275518458
2011-11-22,12570.77164740401
2011-11-23,10011.64892167215
2011-11-24,10469.011026131087
2011-11-25,10213.722075142918
2011-11-26,10492.24191906543
2011-11-27,10375.1159804966
2011-11-28,10927.064943886699
2011-11-29,11750.420495178108
2011-11-30,12614.012176441034
2011-12-01,13046.166733338236
2011-12-02,13106.337267619114
2011-12-03,11984.442058266399
2011-12-04,12112.092977862192
2011-12-05,11349.616089141295
2011-12-06,11584.127851091336
2011-12-07,11541.832351001935
2011-12-08,11099.65146874445
2011-12-09,10917.303424139893
2011-12-10,10957.636365883316
2011-12-11,11449.480367869513
2011-12-12,11478.235038886043
2011-12-13,11134.597621302912
2011-12-14,10308.11418160116
2011-12-15,10281.84254826012
2011-12-16,10183.970328696658
2011-12-17,9843.583572993817
2011-12-18,9352.922432185738
2011-12-19,9638.392498685951
2011-12-20,10697.494998827398
2011-12-21,10797.654562191068
2011-12-22,10942.774250011213
2011-12-23,10686.598734229416
2011-12-24,10919.500505718072
2011-12-25,11419.74202012522
2011-12-26,11108.991861915825
2011-12-27,10193.93978560223
2011-12-28,9966.795825358682
2011-12-29,9854.444561035752
2011-12-30,9773.345733652855
2011-12-31,9730.227483081515
2012-01-01,11258.966738419782
2012-01-02,11685.24964048492
2012-01-03,12003.326245261615
2012-01-04,12728.202090753928
2012-01-05,15164.187436748036
2012-01-06,16452.532169313483
2012-01-07,17018.091086624387
2012-01-08,16362.695313385519
2012-01-09,16346.078516274518
2012-01-10,16874.937170566882
2012-01-11,17002.93832231753
2012-01-12,16142.729724539578
2012-01-13,15464.24827643469
2012-01-14,15847.322185488363
2012-01-15,15640.542804424225
2012-01-16,14702.77468687644
2012-01-17,14307.372175724277
2012-01-18,14200.667510010304
2012-01-19,15209.030872720139
2012-01-20,13995.928395712324
2012-01-21,13365.114463359198
2012-01-22,13034.146784804885
2012-01-23,12952.504585515062
2012-01-24,12917.976271507876
2012-01-25,12609.850598979803
2012-01-26,11371.690363919504
2012-01-27,10533.948079173017
2012-01-28,10509.76844008027
2012-01-29,10182.832075535907
2012-01-30,9815.72447370607
2012-01-31,9642.797405668645
2012-02-01,9870.177687389512
2012-02-02,9744.222364518102
2012-02-03,9803.473769880733
2012-02-04,9877.08690796528
2012-02-05,9226.21785468953
2012-02-06,8860.775318562546
2012-02-07,8424.241987378624
2012-02-08,8089.3094943276
2012-02-09,7625.666715540746
2012-02-10,7466.648515114416
2012-02-11,7259.713539763556
2012-02-12,7119.107508679444
2012-02-13,7777.0503761793025
2012-02-14,9087.305811574293
2012-02-15,8397.221519621982
2012-02-16,8394.412982800954
2012-02-17,8030.458650540266
2012-02-18,7778.0322203599635
2012-02-19,7704.741885591807
2012-02-20,7250.115484650358
2012-02-21,6839.658658460826
2012-02-22,6619.888724163847
2012-02-23,5977.202414995256
2012-02-24,3977.4272159459733
2012-02-25,3000.351303732192
2012-02-26,2999.8443480147234
2012-02-27,3025.6667898606793
2012-02-28,2999.644766104278
2012-02-29,3067.5904207423814
2012-03-01,3299.7116313401975
2012-03-02,3361.495162339696
2012-03-03,3166.7867173762093
2012-03-04,3147.4351615439923
2012-03-05,3164.1798215193185
2012-03-06,3039.354936258128
2012-03-07,2937.555848695314
2012-03-08,2697.842246379388
2012-03-09,2562.308260732006
2012-03-10,2379.2334654845636
2012-03-11,2318.8054430467573
2012-03-12,2285.779765665313
2012-03-13,2370.91588286382
2012-03-14,2576.157338742834
2012-03-15,2584.151091525046
2012-03-16,2679.0097500641486
2012-03-17,2715.975639018544
2012-03-18,2791.5269863351264
2012-03-19,2779.9405348350347
2012-03-20,2772.896106132341
2012-03-21,2608.667719825902
2012-03-22,2674.430097997867
2012-03-23,2622.0678155245155
2012-03-24,2572.5012670286856
2012-03-25,2518.6224738687197
2012-03-26,2459.769678792969
2012-03-27,2447.8055314814183
2012-03-28,2405.8308302979167
2012-03-29,2433.2431147025054
2012-03-30,2664.437930593736
2012-03-31,2680.064588710043
2012-04-01,2521.3727989601343
2012-04-02,2574.259516202937
2012-04-03,2644.281327235704
2012-04-04,2744.627142374908
2012-04-05,2728.911756618101
2012-04-06,2624.9442638854894
2012-04-07,2643.452382984129
2012-04-08,2646.7852870854404
2012-04-09,2780.849167109231
2012-04-10,2717.8511182741627
2012-04-11,2772.8211853027387
2012-04-12,2864.9238874169446
2012-04-13,2750.7053460972993
2012-04-14,2779.333922142542
2012-04-15,2852.5352079604136
2012-04-16,2863.443041643114
2012-04-17,2888.0929660828224
2012-04-18,2846.1770780468887
2012-04-19,2812.151114858373
2012-04-20,2982.7104974463637
2012-04-21,2951.633728027027
2012-04-22,2927.680000441886
2012-04-23,2696.741223988405
2012-04-24,2594.71474307591
2012-04-25,2927.5992701368477
2012-04-26,2832.5361314140423
2012-04-27,2613.166018950592
2012-04-28,2082.966016462022
2012-04-29,1967.7519588175192
2012-04-30,1948.8818970965
2012-05-01,1933.883961483081
2012-05-02,1609.4428889440385
2012-05-03,1541.2032934250449
2012-05-04,1691.5383926809618
2012-05-05,1683.763626965259
2012-05-06,1820.7143448597901
2012-05-07,1792.7700509287051
2012-05-08,1740.0387284863227
2012-05-09,1767.786547518018
2012-05-10,1728.093947198858
2012-05-11,1640.7610929491175
2012-05-12,1655.4393896440279
2012-05-13,1426.6234383130588
2012-05-14,1391.0791166387492
2012-05-15,1363.5114829457166
2012-05-16,1337.635645549535
2012-05-17,1414.5820347374856
2012-05-18,1333.144518395354
2012-05-19,1233.8568028094949
2012-05-20,1211.6916319451423
2012-05-21,1184.1579814810775
2012-05-22,1200.816600969293
2012-05-23,1147.8719769082163
2012-05-24,1078.9927449534146
2012-05-25,966.0310318486218
2012-05-26,833.447808970514
2012-05-27,794.8175640989554
2012-05-28,577.9091350860652
2012-05-29,528.24916801184
2012-05-30,512.4792036153157
2012-05-31,584.3968635635958
2012-06-01,570.7838725949111
2012-06-02,462.26145924887487
2012-06-03,407.9195611617808
2012-06-04,423.4513509355747
2012-06-05,409.84398473027363
2012-06-06,402.28503072556725
2012-06-07,397.2105638261985
2012-06-08,307.1803543161192
2012-06-09,289.53685667441346
2012-06-10,263.15287326378126
2012-06-11,256.85416565090736
2012-06-12,271.29675138975256
2012-06-13,269.41008325506
2012-06-14,261.7545831606551
2012-06-15,263.40488793764746
2012-06-16,254.6383991167763
2012-06-17,266.53739737323417
2012-06-18,255.13868646308805
2012-06-19,247.3799092353654
2012-06-20,248.98041210236036
2012-06-21,238.87470356463422
2012-06-22,220.1028217047146
2012-06-23,217.14536261569287
2012-06-24,216.25026178549606
2012-06-25,210.17281403606373
2012-06-26,208.8356384837136
2012-06-27,197.35412604325992
2012-06-28,196.21377627619154
2012-06-29,192.1896126066607
2012-06-30,193.28805073528716
2012-07-01,189.64067690762388
2012-07-02,193.60050195309884
2012-07-03,185.84004560441682
2012-07-04,183.3517792047333
2012-07-05,180.6320293405727
2012-07-06,184.25975527647344
2012-07-07,189.61166589993277
2012-07-08,195.049933960192
2012-07-09,192.73206647254855
2012-07-10,219.03012632912666
2012-07-11,215.2472714675772
2012-07-12,214.49669214515959
2012-07-13,220.90593600100337
2012-07-14,246.33104013860003
2012-07-15,238.68835254689594
2012-07-16,261.84260126838177
2012-07-17,300.6749692416676
2012-07-18,317.556331192978
2012-07-19,337.54545103363375
2012-07-20,323.1255072075713
2012-07-21,314.24392228708257
2012-07-22,314.95011630053875
2012-07-23,304.3490350809359
2012-07-24,263.1449349398623
2012-07-25,259.2321445900965
2012-07-26,254.08661619795237
2012-07-27,259.85745509057847
2012-07-28,257.3594959966399
2012-07-29,260.89266993722435
2012-07-30,266.08406732519734
2012-07-31,274.0786623160629
2012-08-01,280.58436987750986
2012-08-02,304.72488852476334
2012-08-03,316.29517496742295
2012-08-04,325.18532314372777
2012-08-05,348.63426233797117
2012-08-06,354.6181895683697
2012-08-07,348.2047646293109
2012-08-08,354.2483476197329
2012-08-09,335.43303653875506
2012-08-10,327.27059877712844
2012-08-11,328.2513050941732
2012-08-12,327.18833659429293
2012-08-13,337.9532117123234
2012-08-14,346.6728489388812
2012-08-15,347.61679198023876
2012-08-16,363.8942672562113
2012-08-17,385.56468854897116
2012-08-18,394.58243226578463
2012-08-19,419.7098452219943
2012-08-20,461.76853136625294
2012-08-21,447.70468924794835
2012-08-22,467.9069271104425
2012-08-23,458.30465743885276
2012-08-24,436.3981284477889
2012-08-25,423.17532298353007
2012-08-26,428.6427255305444
2012-08-27,455.7473555177267
2012-08-28,455.7413940318231
2012-08-29,438.3171690336964
2012-08-30,430.81821458727006
2012-08-31,465.76288609807995
2012-09-01,422.8258215180401
2012-09-02,391.69246829559347
2012-09-03,380.12723462762705
2012-09-04,379.84430836624443
2012-09-05,360.10073410439355
2012-09-06,361.66688825867544
2012-09-07,339.09742773330674
2012-09-08,330.22601709138127
2012-09-09,383.5617357245201
2012-09-10,444.53163244225914
2012-09-11,423.02252912560726
2012-09-12,411.4217524744839
2012-09-13,403.7256125611307
2012-09-14,384.00331040615515
2012-09-15,378.6991750306413
2012-09-16,381.3496895602791
2012-09-17,385.5628417616363
2012-09-18,392.1508241081564
2012-09-19,412.4625811507917
2012-09-20,482.8058289151263
2012-09-21,507.29379021639875
2012-09-22,502.54953295610443
2012-09-23,494.8312776050574
2012-09-24,501.51365583901185
2012-09-25,503.3367388217026
2012-09-26,512.6180040380931
2012-09-27,534.5069517399486
2012-09-28,538.000895903985
2012-09-29,556.7564712831514
2012-09-30,580.2867049506995
2012-10-01,575.1537014413676
2012-10-02,590.3156670370539
2012-10-03,586.3201925856757
2012-10-04,578.651573942015
2012-10-05,549.7198118402657
2012-10-06,544.4062142200997
2012-10-07,523.3207562433829
2012-10-08,529.7081405411358
2012-10-09,496.36077469578
2012-10-10,458.4438584591909
2012-10-11,425.9628897383553
2012-10-12,414.06463390349495
2012-10-13,415.15447589824174
2012-10-14,424.8874626739476
2012-10-15,394.4278357386666
2012-10-16,405.7938095132291
2012-10-17,425.13911305039005
2012-10-18,432.48968469925467
2012-10-19,412.46636815134536
2012-10-20,411.62551401143605
2012-10-21,419.52664177180947
2012-10-22,419.63966421875267
2012-10-23,418.90980747823545
2012-10-24,403.2956172886182
2012-10-25,422.5317866404934
2012-10-26,424.32899495695716
2012-10-27,414.8169072016016
2012-10-28,408.2057369027615
2012-10-29,387.07935800109954
2012-10-30,403.9249939804355
2012-10-31,399.1718999191151
2012-11-01,396.19932612716457
2012-11-02,401.97747577910025
2012-11-03,385.06421987931134
2012-11-04,389.06647741101983
2012-11-05,403.69429578196423
2012-11-06,389.527318066985
2012-11-07,379.6890442822998
2012-11-08,367.0681551739361
2012-11-09,355.04772674037616
2012-11-10,340.8458506600443
2012-11-11,331.5332874867662
2012-11-12,321.46355030343847
2012-11-13,348.2644975974834
2012-11-14,346.6301888971739
2012-11-15,362.73318840575365
2012-11-16,397.58737440086674
2012-11-17,420.85549038867725
2012-11-18,422.02786511429207
2012-11-19,441.6317156909374
2012-11-20,422.10755796440907
2012-11-21,428.92969876593844
2012-11-22,432.45818870967213
2012-11-23,414.4349001756178
2012-11-24,425.717373278639
2012-11-25,413.2034089678427
2012-11-26,418.82169564790127
2012-11-27,418.82692579531
2012-11-28,417.757945713933
2012-11-29,412.1555290742764
2012-11-30,424.16866410919374
2012-12-01,407.9169073411919
2012-12-02,397.37125856495703
2012-12-03,406.497863981635
2012-12-04,425.54854863032637
2012-12-05,464.10192385477495
2012-12-06,472.54841701336437
2012-12-07,475.28968075068633
2012-12-08,474.3621005054343
2012-12-09,495.92287421009064
2012-12-10,505.48056051708414
2012-12-11,501.95266955431464
2012-12-12,506.91516429799054
2012-12-13,541.1683334537304
2012-12-14,548.1949266094847
2012-12-15,545.8452048609993
2012-12-16,536.3389962869289
2012-12-17,523.2420262129601
2012-12-18,542.7789573074369
2012-12-19,539.4913031833713
2012-12-20,481.10233510970323
2012-12-21,491.53133114572194
2012-12-22,492.91045729363776
2012-12-23,485.43843300867155
2012-12-24,495.58009083404073
2012-12-25,460.0075464804074
2012-12-26,440.947398884591
2012-12-27,428.5550468512163
2012-12-28,414.2284410103701
2012-12-29,420.8397826125077
2012-12-30,425.0887729732977
2012-12-31,439.6380519913705
2013-01-01,439.4938756227224
2013-01-02,448.14652601594014
2013-01-03,459.15916323198337
2013-01-04,487.0659683333031
2013-01-05,484.43368509175406
2013-01-06,480.02113008322937
2013-01-07,478.51361062812407
2013-01-08,522.0614817772371
2013-01-09,516.8909326523872
2013-01-10,540.3032928088082
2013-01-11,524.1598734796366
2013-01-12,513.1377355843172
2013-01-13,511.1321664005591
2013-01-14,516.4641357268739
2013-01-15,535.7140247147664
2013-01-16,548.6489271097922
2013-01-17,564.9614365847899
2013-01-18,574.4141033399374
2013-01-19,566.4694952052886
2013-01-20,566.685637656166
2013-01-21,611.7414994259414
2013-01-22,665.8972132308766
2013-01-23,685.2212575189286
2013-01-24,706.6872033919204
2013-01-25,721.6565152012021
2013-01-26,744.880212291212
2013-01-27,817.476045198532
2013-01-28,818.8020237632893
2013-01-29,879.7141923007322
2013-01-30,938.7036859104444
2013-01-31,995.611678611926
2013-02-01,1110.7429573619565
2013-02-02,1120.981197250307
2013-02-03,1143.208755312806
2013-02-04,1170.0841997792133
2013-02-05,1123.7131902442927
2013-02-06,1066.0717979362944
2013-02-07,1046.8809270966442
2013-02-08,1011.8901561289541
2013-02-09,1026.1592261038165
2013-02-10,1013.8116440581779
2013-02-11,1017.4681765699272
2013-02-12,1016.4980797189037
2013-02-13,1055.95196666306
2013-02-14,1131.7372209522048
2013-02-15,1161.9923278984402
2013-02-16,1192.3698924522755
2013-02-17,1261.1570498345234
2013-02-18,1292.6560549125068
2013-02-19,1373.7217303445607
2013-02-20,1415.234921334683
2013-02-21,1409.3458257606596
2013-02-22,1409.3295084567362
2013-02-23,1402.9498378125284
2013-02-24,1418.7990474575347
2013-02-25,1566.023981207943
2013-02-26,1598.8567585386927
2013-02-27,1549.6449601882637
