Date,MA110,MA350MU2,Distance_To_Top_Pct
2013-10-04,104.10168478092997,140.7061173456358,-26.01
2013-10-05,104.30308164067691,141.33296891784585,-26.20
2013-10-06,104.50442358811823,141.96621377410202,-26.39
2013-10-07,104.68115958998214,142.6071611722518,-26.59
2013-10-08,104.86448732098611,143.25321115625445,-26.80
2013-10-09,105.0591721913006,143.90634925868747,-26.99
2013-10-10,105.28699014718751,144.56892651969608,-27.17
2013-10-11,105.53217745138242,145.23821040396257,-27.34
2013-10-12,105.78025419381744,145.9090279851532,-27.50
2013-10-13,106.08088460330347,146.60448910855473,-27.64
2013-10-14,106.41878015461164,147.31710885677882,-27.76
2013-10-15,106.80474599040654,148.0635922023478,-27.87
2013-10-16,107.17883583110873,148.79034563137012,-27.97
2013-10-17,107.66822886821363,149.5511090490206,-28.01
2013-10-18,108.24460977922399,150.36393801211318,-28.01
2013-10-19,108.93192337803615,151.2503492698572,-27.98
2013-10-20,109.68537005323267,152.14008223093595,-27.91
2013-10-21,110.51504718740952,153.1067668471904,-27.82
2013-10-22,111.53046566140661,154.1326787552776,-27.64
2013-10-23,112.66078530220462,155.23922876681974,-27.43
2013-10-24,113.8045908870004,156.28789930621355,-27.18
2013-10-25,114.87938464139303,157.286915994259,-26.96
2013-10-26,115.84964316056677,158.25231575173416,-26.79
2013-10-27,116.93574748025759,159.30205456668614,-26.59
2013-10-28,118.02928600680283,160.36058796589796,-26.40
2013-10-29,119.1050922683537,161.46590323097269,-26.24
2013-10-30,120.099714340738,162.53414121384418,-26.11
2013-10-31,121.11986705423466,163.63190429986574,-25.98
2013-11-01,122.12387166642765,164.72523038569122,-25.86
2013-11-02,123.15901231579764,165.82833232258693,-25.73
2013-11-03,124.20837474885508,166.9632451887561,-25.61
2013-11-04,125.44269910213882,168.20347667170174,-25.42
2013-11-05,126.81756682871986,169.52886237793203,-25.19
2013-11-06,128.4234033590772,170.96589351399615,-24.88
2013-11-07,130.26020904902197,172.55350624677897,-24.51
2013-11-08,132.5020090252858,174.39047978330734,-24.02
2013-11-09,134.71270090086563,176.21126803502978,-23.55
2013-11-10,136.89206689060873,178.011433543658,-23.10
2013-11-11,139.19585640572294,179.90007963868513,-22.63
2013-11-12,141.59670107008336,181.85714371255006,-22.14
2013-11-13,144.33848848447673,184.0409884862496,-21.57
2013-11-14,147.28193278474365,186.35075215281722,-20.97
2013-11-15,150.166919464679,188.61253877228788,-20.38
2013-11-16,153.25748343377668,191.03085909170008,-19.77
2013-11-17,156.78935622298906,193.73279413226612,-19.07
2013-11-18,161.84448190751053,197.41920296676898,-18.02
2013-11-19,165.88821143347127,200.467824725226,-17.25
2013-11-20,170.38164460305237,203.79368957909588,-16.40
2013-11-21,176.00948149112685,207.83532672606594,-15.31
2013-11-22,182.38254657393495,212.34641044760224,-14.11
2013-11-23,189.03056331100672,217.0366696223451,-12.90
2013-11-24,195.4237125151495,221.57278496296803,-11.80
2013-11-25,201.89733575849803,226.1599342774541,-10.73
2013-11-26,209.276101103036,231.31697281730553,-9.53
2013-11-27,217.1018064106113,236.7412148017006,-8.30
2013-11-28,225.34427836473958,242.41911144242198,-7.04
2013-11-29,234.67249399650223,248.79125181822727,-5.67
2013-11-30,243.90695708115317,255.10991334107268,-4.39
2013-12-01,251.73614017043766,260.5450729559946,-3.38
2013-12-02,260.23207839227723,266.41643378889427,-2.32
2013-12-03,268.8311751481074,272.36128518077544,-1.30
2013-12-04,278.17194900170966,278.7692491105375,-0.21
2013-12-05,286.5424067726091,284.5626305151129,0.70
2013-12-06,293.0734987181443,289.1977890427442,1.34
2013-12-07,298.5200783242964,293.1424813976745,1.83
2013-12-08,304.65331558610524,297.54393992668844,2.39
2013-12-09,311.7846586392695,302.5876692250737,3.04
2013-12-10,319.5897375905176,308.09509665549865,3.73
2013-12-11,326.49010531520315,313.0208642855262,4.30
2013-12-12,333.38764796738485,317.9347243015636,4.86
2013-12-13,340.3270485102421,322.8815850334464,5.40
2013-12-14,346.99167515089795,327.6786257001075,5.89
2013-12-15,353.7659413041933,332.5392922376044,6.38
2013-12-16,358.81219640361354,336.33556969107684,6.68
2013-12-17,363.8960644966628,340.16011484127137,6.98
2013-12-18,367.56530177687404,343.09063123849273,7.13
2013-12-19,372.6161103296407,346.93143722598546,7.40
2013-12-20,376.86691190892896,350.28438141519143,7.59
2013-12-21,381.0695887606725,353.61909053394237,7.76
2013-12-22,385.4429911350809,357.05628218402165,7.95
2013-12-23,390.2064490678003,360.73839974115117,8.17
2013-12-24,394.96442660319656,364.3777391385629,8.39
2013-12-25,399.97271554965323,368.1747060119235,8.64
2013-12-26,405.66762950055914,372.379696995355,8.94
2013-12-27,411.09785993310743,376.4273709746119,9.21
2013-12-28,416.48340026423455,380.4367314170283,9.48
2013-12-29,421.94296731843076,384.51164814500686,9.73
2013-12-30,427.47023278589364,388.6340711550494,9.99
2013-12-31,432.8978846404015,392.72117941310074,10.23
2014-01-01,438.53413532860975,396.9365893325102,10.48
2014-01-02,444.457983762269,401.3329111700806,10.75
2014-01-03,450.6100059382264,405.85580915811437,11.03
2014-01-04,456.9480748097045,410.50160307936335,11.31
2014-01-05,463.94161277617485,415.5688475829386,11.64
2014-01-06,471.0367723319901,420.69844153334355,11.97
2014-01-07,477.13089824906086,425.19016506111507,12.22
2014-01-08,483.4057545749016,429.77961428443143,12.48
2014-01-09,489.78785470645107,434.43352093823285,12.74
2014-01-10,496.3625447783184,439.21004466860654,13.01
2014-01-11,503.2673276791624,444.19291442828234,13.30
2014-01-12,509.77476581622994,448.9204955951744,13.56
2014-01-13,516.0727807217432,453.515254151307,13.79
2014-01-14,522.304127785733,458.06256208573967,14.02
2014-01-15,528.7582195236135,462.75600443246924,14.26
2014-01-16,534.9676740510749,467.3008224739972,14.48
2014-01-17,540.9679709407291,471.7144591283947,14.68
2014-01-18,547.1181952709389,476.229588423543,14.89
2014-01-19,553.5356566484063,480.9030143381193,15.10
2014-01-20,559.8537628851574,485.52269850172615,15.31
2014-01-21,566.3376626224166,490.1121763247904,15.55
2014-01-22,572.6565895709899,494.67084958645864,15.77
2014-01-23,578.8637254038363,499.1783047865551,15.96
2014-01-24,584.8065101899841,503.5111913517034,16.15
2014-01-25,590.9500055012452,507.97215924111487,16.34
2014-01-26,597.1715596344374,512.4898683383512,16.52
2014-01-27,602.7385402293952,516.5938917799276,16.68
2014-01-28,608.7227103335701,520.9664441540345,16.84
2014-01-29,614.7288344273776,525.3592600053181,17.01
2014-01-30,620.7848630813969,529.7717862339813,17.18
2014-01-31,626.869424665008,534.2064509743002,17.35
2014-02-01,633.0027930482304,538.6971560351853,17.51
2014-02-02,639.1212766113963,543.1975195726153,17.66
2014-02-03,645.1168038171576,547.6550542053894,17.80
2014-02-04,651.0785183214515,552.0588519626058,17.94
2014-02-05,656.8508296632347,556.3711598800352,18.06
2014-02-06,662.3534766006453,560.5640245275597,18.16
2014-02-07,667.2705807114073,564.4560166240545,18.21
2014-02-08,671.8758253047419,568.1581643177432,18.26
2014-02-09,676.4478561695752,571.9154397810796,18.28
2014-02-10,680.9078085787874,575.6588995853193,18.28
2014-02-11,685.1177125492909,579.3202947529741,18.26
2014-02-12,689.2560525235855,582.8775834377097,18.25
2014-02-13,693.105373490577,586.1892584149979,18.24
2014-02-14,697.5106021811904,589.8131575328558,18.26
2014-02-15,701.6532231446438,593.3573492144255,18.25
2014-02-16,705.4998504836636,596.7219125370773,18.23
2014-02-17,709.3458542867185,600.1216744288232,18.20
2014-02-18,713.2140629533359,603.4736676141101,18.18
2014-02-19,717.0001574311186,606.7894112756015,18.16
2014-02-20,720.2499903252573,609.7712462492183,18.12
2014-02-21,723.6331564028894,612.836511318122,18.08
2014-02-22,727.2083748778937,616.0378601565502,18.05
2014-02-23,730.643431498436,619.2608103581921,17.99
2014-02-24,733.3337466502097,622.0836193649162,17.88
2014-02-25,735.770666113713,624.8795856459321,17.75
2014-02-26,738.4504351417824,627.9685136313474,17.59
2014-02-27,740.7174916205039,631.0454757061846,17.38
2014-02-28,742.7016683940044,633.9277171522527,17.16
2014-03-01,744.8636105736582,636.9013012650624,16.95
2014-03-02,746.8080251167839,639.8224110214787,16.72
2014-03-03,749.7076669588656,643.3946412865688,16.52
2014-03-04,752.2302516814661,646.9090001341211,16.28
2014-03-05,754.5152295895451,650.3755793661287,16.01
2014-03-06,756.8513920820551,653.7858382746897,15.76
2014-03-07,758.6169042662527,656.9968337642414,15.47
2014-03-08,759.8438190197713,660.1804966106737,15.10
2014-03-09,759.6888675373127,663.4312878399055,14.51
2014-03-10,760.4210553197856,666.5960715651421,14.08
2014-03-11,760.766953865602,669.7681837983018,13.59
